#{"t_start": 1783297264.974277, "env_id": "None"}
r,l,t
-499.912724,1,904.409034
-505.596036,3,904.541597
-500.284093,1,904.629971
-484.300181,3,904.756777
2168.150818,75,906.376724
2165.408866,60,907.725135
2109.645438,63,909.140297
-452.009053,61,910.516588
-541.293575,3,910.656664
-507.798586,1,910.742968
-498.212789,1,910.824755
-488.317253,4,910.976394
-518.449505,2,911.082825
-500.549523,1,911.169357
-499.451039,5,911.339729
-494.661985,3,911.464705
-499.423629,3,911.603249
-501.690946,3,911.726333
2162.261953,58,913.008275
2178.737338,67,914.452246
2174.95004,70,915.90445
-1147.197624,154,919.219383
-521.38774,3,919.33787
-493.625835,2,919.459095
-501.183247,1,919.539628
-487.852232,4,919.706339
-504.077867,3,919.829609
-505.286841,3,919.951366
-503.893266,3,920.083996
-499.318516,2,920.193762
-500.957429,1,920.279887
-495.685978,1,920.371285
-489.317975,3,920.501299
2184.505307,61,921.817613
2067.039056,65,923.265128
2172.175929,69,924.800191
2063.545338,75,926.474586
-465.854341,36,927.312102
-508.765575,1,927.391751
-516.502223,1,927.486558
-495.29912,1,927.571585
-509.019969,4,927.718892
-494.054848,1,927.818333
-499.722043,3,927.952004
2036.849815,64,929.318442
-1397.40903,216,933.906444
2177.929022,67,935.418061
-1471.629269,300,941.827388
2160.941372,72,943.416281
2202.259289,61,944.797169
2107.374214,59,946.104412
2148.656089,65,947.551045
2194.148881,59,948.768169
2018.22988,71,950.284628
2190.578932,62,951.649585
2194.842786,64,953.04155
2081.918538,75,954.652358
2092.542961,65,956.084353
1948.27583,83,957.79456
-411.605898,27,958.425869
-540.510989,4,958.574467
-502.154152,1,958.654953
-527.378071,4,958.805671
-522.440296,3,958.932232
-495.312912,2,959.034155
-489.628681,4,959.190246
-486.413604,3,959.311584
-503.551683,2,959.422673
-494.264926,2,959.530854
-495.597425,1,959.608022
-508.211206,3,959.74242
-494.31122,3,959.870961
-496.91691,1,959.960184
-494.527639,5,960.133069
2174.45431,76,961.787521
2072.161005,64,963.191199
2175.646127,69,964.738138
2181.713792,71,966.299139
2089.657357,76,967.883521
-361.891014,59,969.079566
-500.665984,1,969.16604
-494.59368,3,969.286278
2202.687316,58,970.607174
2193.113501,60,971.916681
2130.819171,66,973.348136
-345.902437,64,974.719472
-495.866129,1,974.798277
-494.028643,1,974.895876
-490.373253,3,975.024335
-496.502248,1,975.099881
-499.846343,3,975.255045
-488.138575,3,975.38279
-492.297529,2,975.490965
-490.907529,3,975.622551
-500.359643,3,975.754823
-503.509573,3,975.879542
-500.470883,1,975.961672
-497.061148,1,976.064659
-478.145896,5,976.224599
-513.648979,4,976.38099
-496.899544,1,976.467813
-492.249582,2,976.56999
-496.945469,2,976.688256
-502.786093,1,976.76436
2193.401391,63,978.100078
2198.633506,57,979.382697
2203.343716,60,980.669865
2173.685585,77,982.238923
2106.125999,78,983.955028
2012.435241,73,985.55557
2030.716207,76,987.235731
2173.300016,74,988.857373
2191.601918,57,990.125169
2150.288556,72,991.681657
2172.941319,71,993.26842
2185.893322,62,994.633664
2183.434286,70,996.194854
-445.23861,25,996.797781
-458.975759,5,996.968807
-512.338346,1,997.062391
-500.991935,1,997.150223
-513.433143,3,997.292939
-499.164902,4,997.432116
-514.402763,1,997.531511
-500.650767,1,997.61011
-506.375369,1,997.694679
-530.665578,6,997.888759
-475.020218,5,998.06155
-522.156114,3,998.180473
-503.076871,1,998.254244
-512.936154,2,998.361088
-519.480589,4,998.514874
-502.765807,4,998.664663
-510.567301,1,998.751997
-496.86272,1,998.836335
-504.392926,3,998.974532
-529.712918,6,999.159529
-498.303451,2,999.268225
-501.264618,1,999.350493
-499.635832,3,999.476853
-460.597856,6,999.67954
-541.148714,3,999.806082
-495.94855,1,999.909309
-497.144611,2,1000.017957
-492.601168,3,1000.144079
-517.540797,6,1000.341967
-502.445294,1,1000.423616
-495.764097,4,1000.585835
-524.481476,2,1000.697896
-497.303131,1,1000.790354
-497.301612,3,1000.925799
-475.236454,5,1001.100738
-528.110229,4,1001.258412
-512.068071,3,1001.383484
-499.54485,2,1001.486871
-502.181823,1,1001.564194
-500.714087,3,1001.691973
-494.935687,1,1001.774854
-491.290863,3,1001.90446
-478.674501,6,1002.092156
2186.741703,67,1003.554914
-1734.675041,300,1009.551173
2181.169553,64,1010.978013
2147.61645,63,1012.296933
2178.209439,67,1013.749908
2181.251645,67,1015.21773
2118.293106,63,1016.642523
2114.197722,67,1018.086877
2039.725635,82,1019.839252
2144.244734,66,1021.267365
2199.95196,56,1022.532449
2000.028168,76,1024.077349
2155.226478,63,1025.462933
2191.504744,64,1026.907165
2085.572878,70,1032.91778
-443.952549,18,1033.362835
-532.392207,4,1033.512962
-507.874862,1,1033.58463
-500.026669,1,1033.668285
-496.580731,2,1033.773261
-501.389452,1,1033.849976
-476.950453,5,1034.017551
-523.915867,3,1034.156333
-494.586705,2,1034.256324
-501.395231,1,1034.328651
-498.18306,1,1034.422204
-493.537576,3,1034.54718
-499.559546,3,1034.687264
-515.596072,7,1034.891928
-499.828378,3,1035.01943
-496.768382,3,1035.151969
-503.240025,3,1035.273469
2199.978727,64,1036.685619
2190.588354,65,1038.127673
2203.634404,57,1039.410376
2001.896356,80,1041.160836
-373.977147,57,1042.305011
-533.03122,5,1042.468968
-540.043448,5,1042.644313
-497.313479,1,1042.731043
-493.97576,3,1042.868617
-505.248022,5,1043.026824
-497.914954,1,1043.110601
-494.841925,5,1043.287773
2004.872728,72,1044.788192
2142.252331,65,1046.245897
2177.157456,71,1047.817235
-369.620851,60,1049.150929
-503.192321,1,1049.23964
-494.783084,1,1049.32227
-504.379334,1,1049.394851
-494.903091,1,1049.493803
-496.339196,2,1049.603348
-501.127202,1,1049.680625
-482.012655,3,1049.81171
-502.212105,2,1049.905563
2173.348281,58,1051.089477
1992.992499,79,1052.846292
2126.750765,61,1054.192617
2172.293741,65,1055.615067
2145.152734,57,1056.911821
2197.351879,64,1058.300022
2052.373384,68,1059.770663
2194.716812,69,1061.243005
2176.01794,70,1062.796762
-465.233608,20,1063.247911
-503.124193,3,1063.387439
-519.576155,3,1063.510243
-507.240098,2,1063.615279
-499.681154,1,1063.698857
-503.883024,3,1063.827377
-495.068443,1,1063.917726
-496.624501,3,1064.056244
2185.388744,68,1065.438894
2172.490574,68,1066.93058
2179.171018,65,1068.373387
-549.336824,5,1068.546098
-523.32652,3,1068.672835
-496.34856,1,1068.763385
-490.308216,4,1068.906645
-529.312992,2,1069.008546
-500.26225,1,1069.097108
-521.727609,5,1069.267914
-487.184129,3,1069.407649
-497.207695,6,1069.599122
-500.197341,1,1069.69257
-508.9822,3,1069.822183
-497.095575,2,1069.928041
-490.522864,3,1070.051701
-502.496797,1,1070.131468
-497.108953,1,1070.230634
-497.23681,4,1070.373191
-515.935519,2,1070.489583
-500.269496,1,1070.580134
-494.015901,5,1070.754308
-503.850919,3,1070.880713
-501.166525,1,1070.959997
-500.490975,1,1071.04281
-495.541797,2,1071.152771
-514.727532,2,1071.263567
-503.398869,1,1071.354149
-499.975355,1,1071.442472
-487.500291,3,1071.575486
-491.820272,3,1071.701622
-509.718637,6,1071.891317
-501.304602,1,1071.969142
-500.270824,3,1072.106984
-498.585713,1,1072.195616
-492.665885,3,1072.327182
-488.519569,5,1072.513681
-504.608589,4,1072.676616
-502.129767,1,1072.75219
-501.253349,1,1072.839908
-496.265566,2,1072.944656
-500.995241,3,1073.072991
-490.648581,3,1073.198128
-502.932696,3,1073.332464
-1184.501862,300,1079.866314
-560.0,1,1079.967569
-560.0,1,1080.060969
-499.434745,1,1080.147693
-497.027017,1,1080.23492
-494.943375,1,1080.320507
-495.568021,1,1080.400231
-498.216074,1,1080.484042
-491.097863,3,1080.616048
-506.086148,4,1080.7576
-485.622903,4,1080.901339
-506.596013,3,1081.026913
-487.05207,3,1081.172272
-500.301674,5,1081.333031
-509.031603,2,1081.460271
-495.787528,3,1081.580834
-500.0383,1,1081.659647
-499.83826,3,1081.804329
-500.361628,1,1081.884626
-501.658761,1,1081.95821
-503.273604,1,1082.063897
-497.625784,1,1082.142249
-425.336952,47,1083.155951
-496.552846,1,1083.249585
2192.33378,58,1084.555939
2159.149306,81,1086.299133
2175.977213,67,1087.764429
2186.336235,67,1089.11479
2084.303548,68,1090.555832
2188.607309,65,1091.932514
2163.722381,79,1093.666835
2149.307429,63,1095.085279
2080.996053,73,1096.713254
-396.25882,42,1097.69563
-500.768336,1,1097.780931
-496.926802,4,1097.948312
-501.697988,1,1098.038823
-499.454247,1,1098.135083
-501.893645,3,1098.258353
2188.63481,62,1099.5584
2191.133353,64,1101.00114
2191.070032,59,1102.16821
2209.860853,55,1103.426831
2097.978526,79,1105.149081
2184.681481,66,1106.583487
-499.931362,6,1106.785995
-485.076986,5,1106.962695
-489.848727,3,1107.098166
-499.528512,3,1107.221982
-490.337825,3,1107.359589
-498.392071,2,1107.464929
-502.179989,3,1107.590679
-496.257802,2,1107.704412
-493.260502,3,1107.828713
2187.76548,60,1109.168435
2006.849079,68,1110.657574
2196.840058,56,1111.908929
2084.643277,67,1113.387329
2207.888239,60,1114.727858
-440.304112,37,1115.575703
-495.514546,1,1115.658032
-520.639928,3,1115.794577
-506.668613,1,1115.880037
-501.756178,1,1115.967156
-494.562571,2,1116.086684
-498.34598,1,1116.165511
-500.553747,2,1116.273351
2023.227371,70,1117.775602
2048.604965,69,1119.236979
2145.043976,72,1120.78508
2004.060301,69,1122.316982
2144.022061,68,1123.670841
2178.004498,70,1125.220782
2191.884036,63,1126.627645
2191.564243,64,1128.052817
2040.51695,77,1129.746817
2178.629139,77,1131.439704
2168.14262,65,1132.886986
2220.503805,56,1134.08165
-448.106986,30,1134.774179
-502.926386,1,1134.866708
-501.657313,1,1134.942513
-496.296612,3,1135.086963
-502.208666,2,1135.189763
-492.552836,3,1135.323683
-500.96212,1,1135.41141
-501.610983,3,1135.547036
-502.253826,1,1135.639086
-489.169796,3,1135.774041
-502.332584,1,1135.858628
-525.105267,4,1136.01432
-495.526146,2,1136.116694
-500.977345,1,1136.188207
-478.992164,5,1136.360678
-501.132061,3,1136.486112
-500.907475,3,1136.629492
-499.580907,1,1136.709121
-513.856522,4,1136.869025
-468.676959,5,1137.035305
-525.055865,4,1137.19601
-503.632133,1,1137.283199
-495.345625,1,1137.373053
-504.395229,3,1137.509123
2121.412649,58,1138.810353
2193.318025,62,1140.186101
2194.131082,61,1141.539353
-1803.382394,269,1147.006554
2051.328762,73,1148.615668
-401.905042,46,1149.651693
-500.922322,1,1149.741676
-496.802931,3,1149.871223
-490.122912,3,1149.992675
-490.358395,4,1150.148439
-483.219776,5,1150.303978
-505.468562,3,1150.446995
-493.816869,2,1150.559448
-500.258869,1,1150.639935
-487.901024,4,1150.790845
-492.089428,3,1150.922003
-501.402143,4,1151.08582
-500.690332,2,1151.190398
-499.564286,1,1151.273995
-509.953683,4,1151.433898
-499.53024,1,1151.512111
-498.807455,1,1151.608296
-494.078406,3,1151.738912
-497.66798,4,1151.876554
-500.049083,2,1151.995866
-504.882486,1,1152.083506
-494.79282,1,1152.174012
-540.089504,7,1152.389853
-494.999211,3,1152.515948
-487.583564,3,1152.647821
-500.515057,3,1152.767347
-490.188481,4,1152.925399
-515.711583,4,1153.06411
-495.60618,1,1153.147932
-503.150828,2,1153.25648
2115.518887,69,1154.69297
-538.201092,36,1155.491055
-502.397557,1,1155.576689
-500.702187,2,1155.679987
-501.693133,1,1155.76412
-495.517819,1,1155.865379
-517.599905,4,1156.014315
-509.052149,1,1156.089402
-499.264335,1,1156.183657
-496.467039,2,1156.292786
-497.26638,3,1156.421784
-469.858088,5,1156.590155
-517.809062,4,1156.751104
-480.833644,4,1156.908543
-509.556928,1,1156.9925
-517.994607,6,1157.188112
-505.628214,1,1157.272558
-493.588408,2,1157.389113
-506.319426,1,1157.48937
-495.146127,1,1157.574323
-491.887414,3,1157.706457
-487.790281,4,1157.85976
-502.709617,2,1157.979191
-500.353889,1,1158.060773
-498.956519,3,1158.184187
-496.290505,3,1158.317622
-500.006595,1,1158.398182
-492.014938,4,1158.557257
-488.221215,3,1158.701107
-493.952652,3,1158.828934
-504.566489,3,1158.965874
-496.643948,3,1159.090805
-487.871335,3,1159.223954
-503.324754,2,1159.337298
-487.691662,3,1159.456278
-494.279631,1,1159.54876
-494.012648,3,1159.670993
-485.429634,5,1159.856792
-493.429209,4,1160.001335
-498.286154,1,1160.070849
-501.004146,3,1160.202962
-499.87985,2,1160.316842
-498.002941,1,1160.399154
-489.421136,3,1160.530192
-492.354452,3,1160.651609
-482.213494,5,1160.82613
-488.351278,3,1160.94975
-486.653037,4,1161.108809
-501.310343,2,1161.218391
-497.317914,2,1161.331622
-500.345189,1,1161.40896
-476.964343,5,1161.572404
-499.038984,3,1161.705873
-493.647154,3,1161.826316
-491.373408,3,1161.974603
2045.018001,67,1163.386064
2038.812786,66,1164.706659
2210.612958,58,1165.95339
2117.133258,72,1167.5544
2210.21436,58,1168.825803
-1341.895703,197,1172.821145
-509.233384,4,1172.972346
-501.047054,1,1173.059296
-503.604135,3,1173.180943
-498.153365,1,1173.261432
-496.048007,1,1173.348595
-500.864076,3,1173.47977
-503.748037,3,1173.608166
-498.399849,1,1173.686282
-495.014394,3,1173.818929
-489.618074,3,1173.955375
-488.134928,4,1174.099145
-500.806518,3,1174.223096
-503.171937,1,1174.309382
-493.576692,1,1174.405234
-493.973372,3,1174.532746
-505.402563,3,1174.661479
-508.972487,3,1174.790122
-513.319241,3,1174.922123
-500.304255,1,1175.005682
-500.692307,1,1175.096204
-487.890862,3,1175.231951
2031.319287,83,1177.044072
2142.913941,67,1178.535074
2156.45687,71,1180.063507
-1325.97817,209,1184.262063
2203.386857,60,1185.578557
2192.536495,63,1186.994127
2155.060339,60,1188.357425
2180.067214,68,1189.808505
-1495.309858,300,1196.193143
2094.802074,66,1197.575332
2026.088306,73,1199.195042
2184.137498,68,1200.712373
2104.04399,69,1202.157362
-1093.810363,160,1205.405449
2201.162638,60,1206.681304
-424.627294,32,1207.426394
-535.548333,4,1207.569618
-492.04708,2,1207.676944
-495.594627,1,1207.764221
-498.162547,2,1207.869133
2202.705693,61,1209.132531
2169.27619,74,1210.779005
2162.63774,60,1212.113173
2180.570222,65,1213.415956
2190.938248,65,1214.858326
2187.726382,62,1216.261864
2195.658527,57,1217.402355
2178.489102,70,1218.98096
2184.720544,63,1220.368833
2200.634826,57,1221.634369
2090.083174,74,1223.230135
2202.490865,58,1224.511793
2129.501052,67,1225.994613
2171.239289,54,1227.20035
1987.817703,85,1229.083994
2188.338781,68,1230.458699
2081.109162,68,1231.967889
-729.157677,131,1234.625484
-500.419184,1,1234.712928
-505.147971,3,1234.849743
-485.733322,3,1234.979477
-495.618054,5,1235.16262
-504.88747,3,1235.2887
-499.32794,3,1235.415163
-500.502935,3,1235.547774
-497.005785,3,1235.681317
-501.490449,2,1235.790973
-498.276076,1,1235.868668
-513.813597,4,1236.031655
-495.738706,1,1236.116986
-500.886118,2,1236.230667
-496.690233,1,1236.328779
-498.00487,1,1236.410825
-489.328137,5,1236.587891
-492.971165,4,1236.743049
-497.079875,2,1236.844986
-491.193456,3,1236.976647
-489.474543,6,1237.152035
-500.777503,3,1237.286934
-497.463872,1,1237.374683
-489.252547,3,1237.496592
-486.303645,3,1237.632216
-512.435424,4,1237.792549
-500.116684,2,1237.913527
-495.585153,3,1238.032458
-504.698592,3,1238.161901
-500.453186,1,1238.244019
-487.98583,4,1238.394875
2094.040123,64,1239.815416
2113.712671,71,1241.382409
-1521.720728,300,1247.758054
2085.164726,66,1249.237873
2173.392787,65,1250.664339
-463.258039,30,1251.358207
-500.21273,1,1251.443412
-519.019409,2,1251.563038
-508.713087,1,1251.633971
-499.492146,1,1251.729535
-501.798141,1,1251.823676
-696.249204,300,1258.534392
-560.0,1,1258.637927
-503.930228,1,1258.714581
-505.741472,1,1258.81606
-502.484641,1,1258.901271
-500.490045,1,1258.989072
-495.357574,2,1259.100387
-500.461808,1,1259.17555
-497.402398,1,1259.273328
-491.588304,4,1259.421859
-495.515858,1,1259.507245
-492.908369,3,1259.644194
-501.997556,1,1259.738029
-494.395822,1,1259.823387
-518.853309,4,1259.978567
-492.79425,3,1260.105894
-501.55806,1,1260.191651
-497.845688,1,1260.278137
-492.40036,3,1260.41177
-490.770891,4,1260.575255
-493.732139,2,1260.677757
-500.593301,1,1260.771749
-494.219887,3,1260.898202
-492.986361,3,1261.02498
-504.59701,3,1261.161766
-506.759434,2,1261.265458
-495.855338,2,1261.37057
-1675.034802,300,1267.782901
2189.997354,66,1273.724932
2119.358825,62,1274.969812
2061.732078,59,1276.2893
2177.20446,62,1277.638229
-1627.627899,300,1284.00201
2174.640211,71,1285.567386
2190.12071,68,1287.051543
2199.001367,50,1288.177727
2189.213221,64,1289.577824
-332.858493,60,1290.932708
-492.000738,2,1291.038859
-509.6424,2,1291.135499
-498.329278,1,1291.230248
-499.022392,3,1291.358953
-491.057306,3,1291.484115
-489.875933,4,1291.635661
-509.191649,3,1291.770174
-502.180302,2,1291.883092
-506.059373,1,1291.975601
-500.216052,1,1292.063051
-502.218625,3,1292.188303
-497.344996,1,1292.273124
-506.180672,5,1292.456602
-500.341675,1,1292.543261
-490.334973,5,1292.710924
2001.899303,70,1294.256302
2187.591919,65,1295.516085
2180.53046,72,1297.023901
1997.115603,66,1298.483053
-499.620612,1,1298.576401
-506.68504,1,1298.661755
-509.99166,3,1298.792076
-504.167214,1,1298.878357
-497.384262,1,1298.959198
-516.01092,3,1299.093091
-502.506365,2,1299.206035
-499.607304,1,1299.308961
-491.779802,2,1299.426331
-501.036213,2,1299.525452
-491.781051,5,1299.692871
2188.346903,62,1300.973351
-445.95852,25,1301.5239
-490.179539,4,1301.661456
-479.317792,7,1301.884027
2131.305306,60,1303.193102
2201.731581,54,1304.392352
-656.970377,113,1306.792918
-500.489805,1,1306.878502
-527.848034,2,1306.984509
-501.273238,1,1307.075478
-524.542779,2,1307.193707
-501.509663,1,1307.269156
-531.182837,2,1307.384646
-501.645368,2,1307.489085
-503.008884,3,1307.615571
-501.356662,2,1307.722581
-494.439423,3,1307.843309
-504.076201,3,1307.979404
-493.271317,4,1308.134906
-528.966034,2,1308.239884
-504.408131,2,1308.356632
-520.534531,3,1308.480209
-503.254719,1,1308.557156
-492.741033,2,1308.6782
-489.80998,3,1308.804907
-499.496078,1,1308.896217
-471.002131,6,1309.082893
2147.143044,68,1310.58856
1921.18581,100,1312.765576
-488.689371,4,1312.917705
-712.619975,300,1319.477463
-560.0,1,1319.598927
-560.0,1,1319.695378
-544.889018,2,1319.821725
-502.394805,1,1319.892826
-495.546516,1,1319.974775
-500.352251,1,1320.054609
-501.705777,1,1320.143958
-502.138926,2,1320.254395
-512.506734,4,1320.413773
-495.734178,1,1320.493546
-499.671554,1,1320.579097
-485.714635,3,1320.717291
-494.84291,5,1320.889307
-496.51636,6,1321.104093
-494.750696,3,1321.226912
-497.486752,3,1321.368127
-505.814831,5,1321.534411
-486.378046,4,1321.6962
-497.482432,2,1321.809982
-496.611415,2,1321.928125
-496.40314,3,1322.050353
-497.138004,1,1322.13755
-499.879867,4,1322.299354
-490.811358,3,1322.422812
-515.806254,3,1322.554293
-499.892625,1,1322.639894
-481.918934,6,1322.838296
-501.571576,3,1322.959517
-497.333097,2,1323.074587
-506.737732,1,1323.172673
-497.743773,1,1323.253376
-489.813143,3,1323.394616
2110.246556,67,1324.900693
2041.50616,64,1326.213975
-478.782724,16,1326.62509
-541.632499,5,1326.79628
-492.152595,2,1326.910812
-498.896851,3,1327.052595
-491.63124,3,1327.180177
-500.195019,3,1327.30634
-496.531708,3,1327.442982
-507.914514,4,1327.602325
-500.388008,1,1327.695829
-492.06959,3,1327.818887
-499.744364,3,1327.954116
-499.492116,3,1328.07707
-486.657368,3,1328.202974
-507.152782,3,1328.336715
-504.055531,3,1328.453907
-488.119411,4,1328.616251
-496.883915,3,1328.736379
2040.044637,67,1330.203905
2195.016844,61,1331.415607
-2015.770397,300,1337.669271
2211.902228,56,1338.923057
2119.488371,64,1340.361266
2206.111387,57,1341.531219
-460.064271,17,1341.958274
-500.874517,1,1342.046054
-512.350205,1,1342.150351
-499.864158,1,1342.233541
-522.489117,2,1342.347266
-500.931117,1,1342.436788
-513.931184,4,1342.582121
-477.241373,5,1342.754175
-525.610558,2,1342.86577
-500.03556,1,1342.948106
-512.587347,3,1343.095264
-498.995432,2,1343.200689
-499.92648,1,1343.302276
-500.302181,3,1343.429006
-481.883658,7,1343.642475
-511.014991,3,1343.777883
-500.360864,1,1343.865998
-508.147448,5,1344.035091
-497.599583,2,1344.149233
-500.159605,1,1344.244762
-484.860591,5,1344.415962
-501.902074,3,1344.543021
-500.326559,1,1344.623553
-483.703019,4,1344.776247
-491.806725,3,1344.911458
-489.0356,3,1345.036916
-496.122483,5,1345.216422
-508.562174,4,1345.363974
-500.168869,1,1345.453843
-501.54291,1,1345.529651
-508.647092,3,1345.670794
-496.175004,1,1345.758562
-492.765458,2,1345.863996
-499.795886,3,1345.994553
-520.945687,4,1346.15835
-505.258426,2,1346.257151
-502.656087,2,1346.358892
-500.48338,2,1346.455954
2004.904406,70,1347.973471
2189.111107,64,1349.401303
2197.916849,66,1350.866604
2042.337823,69,1352.404767
-481.75903,41,1353.32375
-537.144847,5,1353.48915
-499.10782,3,1353.631277
-482.722687,5,1353.803741
-503.59682,1,1353.906116
-499.718112,1,1353.993499
-491.340521,4,1354.161721
-502.705086,2,1354.265319
-494.865268,1,1354.344191
-488.161131,4,1354.50315
-500.678697,1,1354.581446
-488.320973,2,1354.686771
-499.554973,1,1354.777268
-495.777546,2,1354.889756
-499.808377,1,1354.977343
-498.18429,5,1355.145739
-514.698956,2,1355.262279
-499.132224,2,1355.364878
-495.662825,3,1355.500187
-500.654549,1,1355.586593
-504.46542,3,1355.723311
-494.643775,2,1355.836126
-520.577582,2,1355.946304
-494.906754,1,1356.036725
-494.652773,4,1356.183863
-494.517833,1,1356.282204
-490.104095,3,1356.414647
-497.023949,3,1356.550338
-487.573083,4,1356.697732
-500.321696,1,1356.773031
-512.265458,2,1356.891419
-492.164039,3,1357.016643
-498.914811,1,1357.108187
-497.572903,1,1357.194946
-503.882733,3,1357.329531
-500.785381,1,1357.408759
-498.445496,1,1357.511836
2193.840981,67,1359.006498
2101.029796,68,1360.374069
2200.146348,61,1361.733453
2090.968138,62,1363.11564
2052.567316,73,1364.71892
2202.789791,58,1365.94729
2182.989505,65,1367.361079
2199.165384,58,1368.644181
2209.370661,53,1369.790151
2072.329424,68,1371.267791
2210.643655,53,1372.46951
2187.002253,69,1373.948605
2037.803775,69,1375.468606
-470.55875,23,1376.009284
-497.833024,1,1376.088865
-493.922892,3,1376.230666
-490.125817,3,1376.362865
-493.565302,3,1376.495107
-480.981011,5,1376.653358
-492.664977,3,1376.777653
-485.956159,7,1376.994303
-489.45718,3,1377.121811
-483.112488,5,1377.296728
-503.845117,2,1377.41619
-506.750137,1,1377.508926
-497.32753,1,1377.592077
-492.790191,3,1377.728822
-504.12992,3,1377.851815
-500.561811,2,1377.962795
-495.349095,1,1378.05831
-493.786125,2,1378.171263
-489.966726,3,1378.306033
-505.016105,1,1378.394989
-497.709608,1,1378.473641
-491.444945,3,1378.610264
-494.10541,5,1378.775125
-496.298182,1,1378.856014
-497.358903,1,1378.953593
-500.438654,4,1379.103704
-1610.406808,300,1385.174374
-495.841659,5,1385.337908
2218.813594,57,1386.528615
-345.233734,45,1387.516756
-480.913179,4,1387.674708
-495.78862,2,1387.786867
-495.866452,1,1387.86981
-501.084317,2,1387.976878
-500.702557,2,1388.086797
-504.210026,3,1388.215791
-493.037803,3,1388.354407
-493.650788,4,1388.501071
584.62978,300,1395.226578
-560.0,1,1395.326172
-510.894194,1,1395.397342
-507.437455,1,1395.485833
-502.95716,1,1395.576739
-501.458702,1,1395.666356
-497.232668,1,1395.743727
-500.711108,1,1395.830341
-497.925183,1,1395.906846
-493.946267,2,1396.011012
-501.447271,1,1396.107027
-491.6,4,1396.247144
-520.837434,7,1396.453186
-499.652998,1,1396.540086
-490.174096,4,1396.70432
-404.649215,39,1397.590073
-494.452299,2,1397.702247
-513.577319,3,1397.820174
-498.877161,2,1397.938315
-493.081138,4,1398.081551
-509.34092,2,1398.190791
-497.489039,1,1398.271178
-511.99546,3,1398.404816
-497.583371,1,1398.4953
-501.296464,3,1398.635313
-510.02692,1,1398.729415
-498.315737,1,1398.809648
-511.0667,2,1398.928193
-497.9903,2,1399.034044
-495.076129,1,1399.126086
-493.131618,3,1399.261822
-395.238314,51,1400.390126
-499.33857,3,1400.514377
-503.946629,1,1400.613244
-505.956642,1,1400.689788
-499.451546,1,1400.783149
-497.575444,3,1400.912966
-497.302267,3,1401.039692
-497.111611,3,1401.16516
-497.4392,2,1401.279835
-489.306923,4,1401.432137
-489.959349,3,1401.558119
-507.333085,4,1401.709991
-506.48878,1,1401.803655
-497.050157,1,1401.899841
-509.355874,3,1402.02106
-494.793473,1,1402.103721
-511.083992,2,1402.215585
-494.904666,1,1402.297441
-495.749333,2,1402.408426
-487.399008,5,1402.575536
-495.74428,1,1402.647073
-503.82395,3,1402.782362
-494.234886,3,1402.912022
-489.732429,5,1403.095471
-502.176424,3,1403.219801
-504.59444,4,1403.365829
-508.915968,2,1403.468512
-494.765229,1,1403.548994
-493.773064,4,1403.70719
-500.623506,7,1403.906992
-498.018081,1,1403.987807
2046.015652,82,1405.793952
2212.622162,59,1406.966674
2188.560095,66,1408.435395
2140.699884,78,1410.194483
2176.097705,69,1411.758481
2138.932591,67,1413.241544
2076.778278,71,1414.763464
-1015.657735,161,1417.961949
-495.425268,2,1418.077898
-501.517827,1,1418.169416
-497.723058,1,1418.258767
-497.882065,2,1418.363692
-491.09605,3,1418.4996
-506.700651,2,1418.612949
-510.270089,2,1418.733259
-501.6268,1,1418.809991
-489.21767,2,1418.90706
-493.061315,3,1419.04417
-490.750858,3,1419.161879
-508.478988,3,1419.301401
-499.744625,1,1419.394207
-491.94455,3,1419.527047
-501.08059,3,1419.667213
-497.224285,1,1419.747334
-489.893526,3,1419.890977
-518.411071,5,1420.061631
-499.299925,1,1420.141476
-498.109701,1,1420.238388
-497.436081,2,1420.347163
-501.085561,2,1420.457052
-504.054468,1,1420.552892
-500.056899,1,1420.633053
-499.182503,6,1420.828848
-488.061308,4,1420.981602
-504.213678,2,1421.101957
-507.088367,1,1421.194461
-497.09284,1,1421.283474
-484.360096,4,1421.446039
-486.894343,4,1421.591005
-490.561363,3,1421.719584
-501.879723,2,1421.820184
-502.294284,1,1421.908343
-506.953328,3,1422.042128
-500.350288,1,1422.121292
-493.880406,4,1422.26928
-495.904539,3,1422.408298
-499.301294,2,1422.506787
-500.510798,1,1422.582655
-506.729211,3,1422.718659
-500.128103,1,1422.799414
-488.987722,3,1422.932237
-495.266951,4,1423.088168
-510.939851,2,1423.207375
-502.401789,1,1423.299146
-500.569181,1,1423.377431
-498.510387,4,1423.53937
-499.914745,1,1423.621516
-496.232668,3,1423.7431
-494.341511,1,1423.844605
-507.497001,2,1423.948288
-493.575154,2,1424.049846
-491.934369,4,1424.20998
-494.272075,3,1424.333503
2167.248532,68,1425.785648
2116.025923,76,1427.461732
2174.300934,61,1428.662789
2053.827825,63,1429.896979
2205.56672,61,1431.233086
2194.142363,61,1432.585278
2187.971962,70,1434.111634
2164.263917,68,1435.627017
2187.433964,70,1437.139678
2125.990867,73,1438.75872
2185.607431,63,1440.041722
2170.602641,62,1441.456759
-498.263675,4,1441.609407
-492.799114,4,1441.742613
-493.042248,4,1441.885547
-493.549439,3,1442.017559
-494.474164,3,1442.143189
-491.500466,3,1442.282398
-499.570654,5,1442.449938
-496.20799,3,1442.593825
