#{"t_start": 1783378746.528352, "env_id": "None"}
r,l,t
2188.525113,83,2787.297315
-1225.324074,300,2797.347893
2343.779805,124,2802.014355
2189.764,125,2806.540651
2339.382667,115,2810.983391
1997.459491,62,2813.285258
-353.198465,300,2824.771172
2089.578206,127,2829.439454
192.626883,300,2840.838083
2186.143251,51,2841.801429
2267.496268,55,2844.070146
2441.116707,122,2849.58484
2252.221261,43,2852.097025
-1039.274357,300,2865.247898
-390.2167,300,2877.797791
2595.983852,109,2882.299085
-248.69469,300,2893.427668
-2965.009078,300,2903.458194
2322.678421,249,2912.76538
2270.231901,46,2914.867369
-318.970255,300,2924.960062
2145.975925,81,2928.836595
1837.758781,224,2936.233032
-638.031271,300,2947.913578
2549.951689,204,2954.947315
2666.937986,135,2959.72128
2376.646488,115,2964.207692
-579.295085,62,2966.544285
2175.745981,255,2975.976808
1889.469273,250,2985.155512
2170.898755,90,2987.957442
2448.242731,82,2991.797541
2486.525098,171,2997.195662
2018.668692,158,3003.665305
-327.297294,300,3013.846938
2151.332758,74,3017.58095
-292.570456,300,3027.593684
2010.298763,81,3031.456946
-454.131734,300,3041.598379
58.086241,300,3052.809533
2282.78735,71,3055.673564
2333.20074,89,3058.537643
2053.935014,209,3067.262228
2264.627566,91,3070.123478
-266.129616,300,3081.393205
-606.456191,300,3091.524068
2310.258665,218,3100.165307
2397.210547,95,3103.056158
2577.139557,95,3107.171922
2264.059147,140,3111.992083
2349.613225,120,3116.609917
-1551.428262,300,3127.92587
2142.963492,151,3132.921282
-549.892816,300,3144.270378
2579.880978,175,3149.76407
2687.086328,141,3155.961479
2586.450703,229,3163.648774
2300.893106,177,3170.471596
2195.665163,257,3179.575577
2506.331754,114,3184.10454
2287.346511,84,3186.852769
2481.144315,147,3192.096437
2349.879782,138,3196.970448
2312.142282,69,3200.637842
2572.836899,156,3205.874329
2207.933148,75,3208.390901
2241.226733,54,3210.58748
2293.168741,49,3212.698568
2053.402727,193,3219.79916
2452.18836,113,3224.192327
2117.013299,125,3228.926216
-1112.844499,300,3238.857101
2384.915451,98,3243.164768
2496.784818,91,3246.086815
2390.262646,185,3252.977014
2250.124185,123,3257.598661
-592.12925,300,3268.920081
2259.048946,252,3278.240538
2248.274431,68,3280.676394
2577.703488,160,3285.853579
2270.928295,257,3295.01424
2485.56706,85,3297.729416
2055.804094,95,3301.89441
3.476353,300,3313.235282
2393.18993,87,3315.999074
-194.750064,300,3327.204188
2213.333964,56,3329.460069
2774.13926,126,3334.109647
-1155.04217,300,3344.232087
2313.512437,80,3346.903762
-199.345422,300,3358.17562
2492.863829,122,3362.738321
-986.705831,112,3367.212169
2346.937491,121,3371.77016
1.532348,300,3381.926067
2376.880509,93,3385.996846
157.655151,300,3397.406587
1838.301058,211,3404.625003
-478.823923,300,3415.957729
155.479959,300,3426.150479
2254.891385,54,3428.390438
2539.576429,112,3432.999653
-422.565475,300,3444.300327
2219.9368,85,3447.011554
-1018.80471,300,3458.543607
2747.911174,141,3463.443847
2421.374134,134,3468.207345
2559.73775,182,3474.921252
2498.182406,93,3477.762225
2585.354546,166,3484.456553
2467.897684,196,3491.629424
2705.797325,158,3496.806307
2405.884628,138,3501.688728
2852.145932,145,3507.765
-862.265807,300,3517.862718
-411.215568,300,3528.980657
2079.184544,77,3531.547326
-667.541318,300,3542.950455
2676.739554,149,3548.019468
2174.894856,70,3550.567125
2223.906947,93,3554.64229
-573.239803,300,3564.671984
132.010342,300,3576.030879
-845.295503,300,3587.279714
-654.470995,45,3589.309383
2164.114023,240,3597.016673
3007.728721,165,3605.308422
1967.258272,72,3608.013657
2680.55218,142,3613.084712
2076.514708,125,3617.679569
2745.915112,226,3626.586236
-99.645044,300,3636.50934
1988.41187,57,3638.794725
2624.464933,116,3643.466181
2210.193789,104,3647.68812
2261.571868,48,3648.559633
2336.574299,82,3652.43293
1919.648147,282,3662.745911
2495.384532,99,3667.870016
2718.29946,160,3673.484203
-373.815053,300,3684.857083
2144.217042,219,3692.410054
2209.011261,71,3694.967498
2463.697296,77,3698.781204
-194.892567,300,3708.9105
2470.105386,148,3715.178089
2100.620144,86,3717.923826
205.055502,300,3729.363464
2102.899453,69,3731.897535
2320.19161,216,3739.300418
-350.180385,300,3750.539636
1781.323549,109,3754.943862
2440.314428,79,3757.580326
2057.56839,121,3762.198095
2580.091525,95,3765.086269
2044.815422,167,3771.662673
2342.365766,164,3777.094435
2254.523395,56,3779.316883
-217.726975,300,3790.667585
1953.64261,61,3793.05374
2632.277909,165,3798.298628
1947.326191,120,3802.865659
2192.144326,101,3807.097867
2183.83846,54,3809.258485
2272.191392,91,3812.063314
